file_name,nan_count,shape,n_residues_with_nan
8SQJ_1_O.npy,0,"(17, 7, 3)",0
8A3W_1_3.npy,0,"(152, 7, 3)",0
5DET_1_P.npy,0,"(4, 7, 3)",0
8FR8_1_E.npy,0,"(77, 7, 3)",0
8JDL_1_D.npy,0,"(3399, 7, 3)",0
8Q7Z_1_A2.npy,0,"(1636, 7, 3)",0
8REE_1_R.npy,0,"(9, 7, 3)",0
3CCL_1_0.npy,24,"(2749, 7, 3)",8
5MMI_1_B.npy,0,"(121, 7, 3)",0
2C4Y_1_S.npy,0,"(12, 7, 3)",0
5UX0_1_E.npy,0,"(18, 7, 3)",0
4KZX_1_i.npy,186,"(1797, 7, 3)",62
6WW6_1_D.npy,0,"(17, 7, 3)",0
7LYT_1_B.npy,0,"(39, 7, 3)",0
7UO5_1_B.npy,0,"(373, 7, 3)",0
4PEI_1_X.npy,0,"(3, 7, 3)",0
6OXA_1_XA.npy,0,"(1507, 7, 3)",0
5F9H_1_B.npy,0,"(23, 7, 3)",0
3J7R_1_S5.npy,0,"(74, 7, 3)",0
8V6H_1_F.npy,0,"(7, 7, 3)",0
6D9J_1_4.npy,0,"(190, 7, 3)",0
7AOR_1_2.npy,0,"(470, 7, 3)",0
4V7L_1_BA.npy,0,"(2800, 7, 3)",0
6DVK_1_H.npy,15,"(95, 7, 3)",1
3T5Q_1_D.npy,0,"(7, 7, 3)",0
4ADV_1_A.npy,0,"(1410, 7, 3)",0
8OVJ_1_2.npy,0,"(1046, 7, 3)",0
6N1D_1_A16S.npy,0,"(1517, 7, 3)",0
9E7F_1_1.npy,0,"(2784, 7, 3)",0
8R3V_1_71.npy,0,"(29, 7, 3)",0
4V6G_1_DA.npy,0,"(2886, 7, 3)",0
6YBW_1_A.npy,9,"(1196, 7, 3)",3
6A6J_1_D.npy,0,"(4, 7, 3)",0
4V92_1_A2.npy,0,"(1764, 7, 3)",0
8HMY_1_T.npy,0,"(90, 7, 3)",0
5EL4_1_3L.npy,0,"(73, 7, 3)",0
7YCX_1_c.npy,27,"(23, 7, 3)",9
5XOG_1_P.npy,0,"(11, 7, 3)",0
5EL5_1_3L.npy,0,"(75, 7, 3)",0
6E8U_1_B.npy,3,"(37, 7, 3)",1
6XAS_1_R.npy,0,"(18, 7, 3)",0
8TDY_1_A.npy,0,"(15, 7, 3)",0
7MLW_1_F.npy,0,"(125, 7, 3)",0
8HBA_1_A.npy,0,"(48, 7, 3)",0
6N7X_1_R.npy,0,"(308, 7, 3)",0
8HL3_1_A23S.npy,0,"(2996, 7, 3)",0
3IVN_1_B.npy,0,"(69, 7, 3)",0
2BJ6_1_F.npy,0,"(10, 7, 3)",0
5WWW_1_B.npy,0,"(6, 7, 3)",0
8E8M_1_R.npy,0,"(33, 7, 3)",0
8Q87_1_B7.npy,0,"(119, 7, 3)",0
8GZQ_1_S.npy,0,"(66, 7, 3)",0
6H9I_1_C.npy,0,"(24, 7, 3)",0
5WSG_1_E.npy,0,"(103, 7, 3)",0
8CX1_1_K.npy,0,"(8, 7, 3)",0
4PMW_1_D.npy,0,"(14, 7, 3)",0
5EL5_1_13.npy,0,"(1493, 7, 3)",0
5KL1_1_C.npy,0,"(12, 7, 3)",0
7UND_1_P.npy,0,"(18, 7, 3)",0
6Y7C_1_2.npy,0,"(1731, 7, 3)",0
7V2N_1_A.npy,0,"(1394, 7, 3)",0
4WZO_1_3L.npy,0,"(70, 7, 3)",0
5OPT_1_E.npy,12,"(2022, 7, 3)",4
5HC9_1_D.npy,0,"(76, 7, 3)",0
6RM3_1_L70.npy,0,"(118, 7, 3)",0
2RKJ_1_G.npy,0,"(238, 7, 3)",0
8PSX_1_V.npy,0,"(8, 7, 3)",0
5U9F_1_01.npy,0,"(2903, 7, 3)",0
8X0S_1_B.npy,0,"(11, 7, 3)",0
6C64_1_D.npy,0,"(32, 7, 3)",0
5ZX2_1_I.npy,0,"(7, 7, 3)",0
8OVJ_1_3.npy,0,"(155, 7, 3)",0
8SPO_1_C.npy,0,"(19, 7, 3)",0
5J7L_1_AA.npy,0,"(1523, 7, 3)",0
4WSM_1_3L.npy,0,"(75, 7, 3)",0
8XME_1_O.npy,0,"(10, 7, 3)",0
5W1H_1_B.npy,18,"(42, 7, 3)",1
3JCR_1_N.npy,648,"(37, 7, 3)",36
8CLM_1_C.npy,0,"(9, 7, 3)",0
6AZ1_1_4.npy,0,"(76, 7, 3)",0
4V9H_1_BA.npy,0,"(2859, 7, 3)",0
3V7E_1_D.npy,6,"(126, 7, 3)",2
8B0X_1_Z.npy,0,"(75, 7, 3)",0
9CAI_1_A7.npy,0,"(119, 7, 3)",0
6WW6_1_E.npy,0,"(17, 7, 3)",0
7TR9_1_R.npy,0,"(45, 7, 3)",0
8R3V_1_Y1.npy,0,"(33, 7, 3)",0
6GAW_1_BA.npy,0,"(1549, 7, 3)",0
7ENI_1_B.npy,15,"(69, 7, 3)",1
5AXW_1_B.npy,15,"(73, 7, 3)",1
8F0N_1_A.npy,3,"(49, 7, 3)",1
7NAD_1_2.npy,0,"(59, 7, 3)",0
5OIK_1_P.npy,0,"(20, 7, 3)",0
2C4Y_1_R.npy,0,"(16, 7, 3)",0
6UC8_1_B.npy,0,"(67, 7, 3)",0
8PV8_1_C2.npy,0,"(150, 7, 3)",0
7TTW_1_1.npy,24,"(2690, 7, 3)",8
7ZJX_1_S2.npy,0,"(1689, 7, 3)",0
7D80_1_Z.npy,0,"(66, 7, 3)",0
5GAH_1_1.npy,0,"(43, 7, 3)",0
7RQ9_1_2w.npy,0,"(63, 7, 3)",0
5IB8_1_2K.npy,0,"(72, 7, 3)",0
7F36_1_H.npy,0,"(72, 7, 3)",0
5BTM_1_B.npy,0,"(43, 7, 3)",0
8I0T_1_G.npy,3,"(72, 7, 3)",1
8A3W_1_2.npy,0,"(890, 7, 3)",0
7AS8_1_A.npy,3,"(2812, 7, 3)",1
7VPX_1_H.npy,6,"(130, 7, 3)",2
5IB8_1_1G.npy,0,"(1509, 7, 3)",0
6XKN_1_A.npy,0,"(95, 7, 3)",0
8UO6_1_B.npy,0,"(134, 7, 3)",0
5N61_1_S.npy,0,"(5, 7, 3)",0
7RZZ_1_B.npy,15,"(9, 7, 3)",1
6GX6_1_B.npy,0,"(4, 7, 3)",0
5E81_1_14.npy,0,"(2855, 7, 3)",0
4YYE_1_D.npy,3,"(74, 7, 3)",1
7WTZ_1_2.npy,3,"(1624, 7, 3)",1
6Q8V_1_A.npy,0,"(18, 7, 3)",0
8AP4_1_a.npy,0,"(2728, 7, 3)",0
7AS9_1_2.npy,0,"(75, 7, 3)",0
5FJC_1_A.npy,0,"(93, 7, 3)",0
7N2C_1_16.npy,0,"(1524, 7, 3)",0
6Y3G_1_F.npy,0,"(67, 7, 3)",0
7UCR_1_A.npy,0,"(27, 7, 3)",0
7QI4_1_AA.npy,0,"(949, 7, 3)",0
5T83_1_A.npy,15,"(90, 7, 3)",1
4U67_1_X.npy,0,"(2667, 7, 3)",0
8Y6O_1_P.npy,0,"(124, 7, 3)",0
6JE9_1_D.npy,0,"(113, 7, 3)",0
7TUV_1_B.npy,0,"(4, 7, 3)",0
4BY1_1_P.npy,0,"(10, 7, 3)",0
6RM3_1_S60.npy,0,"(1231, 7, 3)",0
7RIM_1_R.npy,0,"(9, 7, 3)",0
2VUM_1_P.npy,0,"(10, 7, 3)",0
6ZMW_1_A.npy,9,"(1691, 7, 3)",3
5EME_1_A.npy,0,"(8, 7, 3)",0
4V8J_1_AA.npy,0,"(1504, 7, 3)",0
7MK9_1_R.npy,0,"(15, 7, 3)",0
6SJ6_1_B.npy,3,"(112, 7, 3)",1
6ZMW_1_7.npy,81,"(28, 7, 3)",27
4V4F_1_A1.npy,18,"(3, 7, 3)",1
8HZK_1_B.npy,0,"(36, 7, 3)",0
8EVQ_1_EC.npy,6,"(200, 7, 3)",2
9GCH_1_T.npy,0,"(67, 7, 3)",0
5IBB_1_1K.npy,0,"(67, 7, 3)",0
4WRO_1_1L.npy,0,"(68, 7, 3)",0
8HNW_1_B.npy,0,"(107, 7, 3)",0
6IFN_1_N.npy,0,"(32, 7, 3)",0
4ATO_1_G.npy,0,"(33, 7, 3)",0
7N3O_1_B.npy,0,"(222, 7, 3)",0
7M4U_1_a.npy,0,"(1519, 7, 3)",0
6BY1_1_DA.npy,0,"(2869, 7, 3)",0
4JI8_1_A.npy,0,"(1500, 7, 3)",0
4C7O_1_E.npy,0,"(48, 7, 3)",0
8FRU_1_1.npy,24,"(2551, 7, 3)",4
5NDJ_1_1G.npy,0,"(1513, 7, 3)",0
6BSJ_1_R.npy,3,"(24, 7, 3)",1
7QVP_1_D5.npy,0,"(73, 7, 3)",0
7ZAG_1_4.npy,0,"(72, 7, 3)",0
6M0W_1_B.npy,15,"(72, 7, 3)",1
5YTT_1_B.npy,0,"(6, 7, 3)",0
7MJY_1_M.npy,12,"(5, 7, 3)",4
7UPH_1_I.npy,0,"(4405, 7, 3)",0
8CQW_1_B.npy,0,"(1741, 7, 3)",0
5FK2_1_A.npy,0,"(94, 7, 3)",0
8RXX_1_S4.npy,0,"(66, 7, 3)",0
8WIB_1_a.npy,0,"(1515, 7, 3)",0
7VBC_1_R.npy,0,"(6, 7, 3)",0
7XUI_1_R.npy,0,"(101, 7, 3)",0
6AH3_1_A.npy,0,"(369, 7, 3)",0
6QZP_1_S2.npy,54,"(1707, 7, 3)",18
7B5K_1_9.npy,0,"(76, 7, 3)",0
7B5K_1_x.npy,0,"(77, 7, 3)",0
3J8G_1_B.npy,3,"(2874, 7, 3)",1
7AOZ_1_P.npy,0,"(5, 7, 3)",0
6OF6_1_QW.npy,0,"(76, 7, 3)",0
8U5J_1_A.npy,3,"(36, 7, 3)",1
6WBR_1_B.npy,0,"(90, 7, 3)",0
3WQY_1_C.npy,0,"(75, 7, 3)",0
5T5H_1_D.npy,0,"(114, 7, 3)",0
4WRA_1_13.npy,0,"(1505, 7, 3)",0
6U8D_1_A.npy,0,"(68, 7, 3)",0
1QU3_1_T.npy,0,"(75, 7, 3)",0
6ZJ3_1_LI.npy,0,"(522, 7, 3)",0
8Q87_1_V.npy,0,"(76, 7, 3)",0
4XEJ_1_BIRE.npy,3,"(32, 7, 3)",1
8ANE_1_R.npy,0,"(66, 7, 3)",0
6XLL_1_R.npy,0,"(4, 7, 3)",0
8QO9_1_2.npy,0,"(98, 7, 3)",0
4WSM_1_2L.npy,0,"(74, 7, 3)",0
7AAV_1_6.npy,0,"(73, 7, 3)",0
8CF5_1_c.npy,0,"(1580, 7, 3)",0
6GSL_1_13.npy,0,"(1512, 7, 3)",0
7AOR_1_A.npy,0,"(143, 7, 3)",0
7ZS5_1_2.npy,0,"(76, 7, 3)",0
5NDV_1_6.npy,3,"(1683, 7, 3)",1
4KZY_1_i.npy,267,"(1840, 7, 3)",89
8OVA_1_AB.npy,0,"(19, 7, 3)",0
4JYA_1_Y.npy,0,"(10, 7, 3)",0
4WZO_1_2L.npy,0,"(73, 7, 3)",0
9CG6_1_X.npy,0,"(9, 7, 3)",0
6PPF_1_A.npy,0,"(2471, 7, 3)",0
7YCI_1_N.npy,0,"(389, 7, 3)",0
7ASP_1_X.npy,6,"(1447, 7, 3)",2
8TVS_1_R.npy,0,"(12, 7, 3)",0
5I9G_1_A.npy,15,"(12, 7, 3)",1
3J5L_1_B.npy,0,"(117, 7, 3)",0
8H1C_1_D.npy,0,"(70, 7, 3)",0
5W1I_1_B.npy,36,"(41, 7, 3)",3
7ASP_1_Y.npy,6,"(2723, 7, 3)",2
1SJ4_1_R.npy,0,"(73, 7, 3)",0
5W5Y_1_R.npy,0,"(6, 7, 3)",0
4JV5_1_X.npy,0,"(4, 7, 3)",0
8XMD_1_O.npy,0,"(11, 7, 3)",0
8EWC_1_EC.npy,0,"(192, 7, 3)",0
7XWZ_1_F.npy,0,"(7, 7, 3)",0
5HKV_1_X.npy,15,"(2695, 7, 3)",5
8GLP_1_S2.npy,0,"(1587, 7, 3)",0
8R3V_1_A2.npy,0,"(1527, 7, 3)",0
2ZM5_1_D.npy,0,"(69, 7, 3)",0
7MQ9_1_L2.npy,0,"(215, 7, 3)",0
7YGD_1_N.npy,0,"(384, 7, 3)",0
5X8T_1_W.npy,0,"(102, 7, 3)",0
8Y0W_1_L5.npy,0,"(3666, 7, 3)",0
6OXA_1_YA.npy,0,"(2875, 7, 3)",0
8G61_1_S2.npy,0,"(1597, 7, 3)",0
8P6P_1_Y.npy,0,"(21, 7, 3)",0
8G60_1_S2.npy,0,"(1569, 7, 3)",0
4V7L_1_CA.npy,0,"(1495, 7, 3)",0
8A5I_1_B.npy,0,"(114, 7, 3)",0
6AZ1_1_1.npy,6,"(1724, 7, 3)",2
6GSL_1_3L.npy,0,"(74, 7, 3)",0
9DR1_1_R.npy,0,"(21, 7, 3)",0
8FNC_1_m.npy,0,"(17, 7, 3)",0
7Y7Q_1_E.npy,0,"(6, 7, 3)",0
4WRA_1_3L.npy,0,"(83, 7, 3)",0
6E7L_1_A.npy,0,"(22, 7, 3)",0
7K5I_1_2.npy,0,"(1665, 7, 3)",0
3V6Y_1_B.npy,15,"(11, 7, 3)",1
7V2O_1_A.npy,0,"(1487, 7, 3)",0
5VPO_1_XV.npy,0,"(17, 7, 3)",0
8QH3_1_C.npy,0,"(11, 7, 3)",0
5T5H_1_E.npy,0,"(146, 7, 3)",0
8A3W_1_7.npy,0,"(157, 7, 3)",0
7MDL_1_E.npy,0,"(84, 7, 3)",0
7AS8_1_2.npy,0,"(73, 7, 3)",0
8CSQ_1_A.npy,0,"(802, 7, 3)",0
7OEB_1_E.npy,0,"(6, 7, 3)",0
4V5N_1_BA.npy,0,"(2901, 7, 3)",0
6XKO_1_A.npy,0,"(94, 7, 3)",0
7BGE_1_a.npy,0,"(465, 7, 3)",0
3TUP_1_T.npy,0,"(74, 7, 3)",0
4V5K_1_CX.npy,0,"(8, 7, 3)",0
8Y6O_1_B.npy,0,"(109, 7, 3)",0
7OPC_1_P.npy,0,"(21, 7, 3)",0
7LS2_1_m2.npy,0,"(1708, 7, 3)",0
6WU9_1_A.npy,0,"(2739, 7, 3)",0
8PM4_1_B.npy,0,"(52, 7, 3)",0
8J62_1_Y.npy,3,"(19, 7, 3)",1
8PEG_1_X.npy,0,"(72, 7, 3)",0
6XU8_1_B2.npy,423,"(1936, 7, 3)",141
8H8E_1_G.npy,0,"(75, 7, 3)",0
5IBB_1_1H.npy,0,"(2841, 7, 3)",0
6V5C_1_D.npy,0,"(66, 7, 3)",0
6B14_1_R.npy,0,"(83, 7, 3)",0
6W77_1_A.npy,0,"(1519, 7, 3)",0
3CCQ_1_0.npy,24,"(2749, 7, 3)",8
6QNR_1_1H.npy,0,"(2879, 7, 3)",0
3J6B_1_e.npy,0,"(20, 7, 3)",0
6BK8_1_5.npy,0,"(103, 7, 3)",0
5XYU_1_A.npy,0,"(1379, 7, 3)",0
8IBW_1_D.npy,0,"(39, 7, 3)",0
8SXT_1_C.npy,0,"(11, 7, 3)",0
7OF5_1_A.npy,0,"(1386, 7, 3)",0
3JBV_1_a.npy,0,"(117, 7, 3)",0
5ONH_1_E.npy,15,"(83, 7, 3)",1
8SYI_1_R.npy,0,"(17, 7, 3)",0
4WQ1_1_13.npy,0,"(1498, 7, 3)",0
5CCX_1_N.npy,0,"(76, 7, 3)",0
8GKH_1_W.npy,0,"(76, 7, 3)",0
5LZE_1_A.npy,0,"(2876, 7, 3)",0
4ZER_1_2A.npy,3,"(2858, 7, 3)",1
6ND6_1_1y.npy,0,"(68, 7, 3)",0
7TRA_1_R.npy,0,"(44, 7, 3)",0
6OTR_1_YA.npy,0,"(2878, 7, 3)",0
8D2N_1_B.npy,0,"(92, 7, 3)",0
8YB6_1_C.npy,0,"(61, 7, 3)",0
8PFQ_1_B.npy,0,"(11, 7, 3)",0
7A5J_1_A.npy,0,"(1492, 7, 3)",0
5X2H_1_B.npy,0,"(93, 7, 3)",0
4A3L_1_P.npy,0,"(7, 7, 3)",0
8PPK_1_2.npy,0,"(1685, 7, 3)",0
5DE8_1_C.npy,0,"(35, 7, 3)",0
8X5V_1_B.npy,0,"(106, 7, 3)",0
6OL3_1_C.npy,6,"(111, 7, 3)",2
6BZ7_1_XA.npy,0,"(1500, 7, 3)",0
2JLT_1_A.npy,0,"(17, 7, 3)",0
6T3N_1_A.npy,21,"(394, 7, 3)",2
4FAQ_1_A.npy,24,"(396, 7, 3)",3
5T5H_1_G.npy,0,"(120, 7, 3)",0
4UJE_1_B1.npy,0,"(1742, 7, 3)",0
8R3V_1_X2.npy,0,"(67, 7, 3)",0
6ICZ_1_B.npy,0,"(97, 7, 3)",0
8ZDY_1_L.npy,0,"(58, 7, 3)",0
4TVX_1_X.npy,15,"(59, 7, 3)",1
6ZJ3_1_LJ.npy,0,"(154, 7, 3)",0
8QCF_1_N.npy,60,"(34, 7, 3)",20
8Z8N_1_D.npy,0,"(11, 7, 3)",0
6WYB_1_B.npy,0,"(11, 7, 3)",0
7AAV_1_5.npy,0,"(69, 7, 3)",0
5T2C_1_AA.npy,378,"(1757, 7, 3)",49
8G9S_1_O.npy,0,"(42, 7, 3)",0
5VSU_1_I.npy,0,"(72, 7, 3)",0
5HJZ_1_C.npy,0,"(4, 7, 3)",0
6IV6_1_G.npy,0,"(26, 7, 3)",0
8OVE_1_BG.npy,0,"(183, 7, 3)",0
1AQ3_1_S.npy,0,"(12, 7, 3)",0
4AOB_1_A.npy,0,"(94, 7, 3)",0
6ZDP_1_B.npy,0,"(67, 7, 3)",0
7MQ9_1_L0.npy,0,"(242, 7, 3)",0
6ZQE_1_D3.npy,0,"(1447, 7, 3)",0
6E8T_1_A.npy,0,"(36, 7, 3)",0
6B3K_1_R.npy,0,"(83, 7, 3)",0
6ZQD_1_D3.npy,0,"(1409, 7, 3)",0
6G18_1_2.npy,3,"(1658, 7, 3)",1
4V4X_1_AD.npy,0,"(76, 7, 3)",0
8OVA_1_AA.npy,0,"(1885, 7, 3)",0
8K0S_1_C.npy,0,"(543, 7, 3)",0
7ASA_1_2.npy,0,"(34, 7, 3)",0
7ECJ_1_C.npy,0,"(11, 7, 3)",0
3NDB_1_M.npy,0,"(136, 7, 3)",0
6I7O_1_YQ.npy,0,"(3127, 7, 3)",0
3J5L_1_A.npy,0,"(2853, 7, 3)",0
7NHK_1_a.npy,0,"(1517, 7, 3)",0
7MKA_1_r.npy,0,"(16, 7, 3)",0
5ZQ1_1_B.npy,0,"(7, 7, 3)",0
8PJ6_1_w.npy,0,"(73, 7, 3)",0
5YKI_1_C.npy,0,"(9, 7, 3)",0
8CX1_1_L.npy,0,"(8, 7, 3)",0
8FUK_1_1.npy,0,"(60, 7, 3)",0
8FOM_1_QV.npy,0,"(66, 7, 3)",0
6ALF_1_R.npy,0,"(12, 7, 3)",0
8ETG_1_6.npy,0,"(62, 7, 3)",0
5LYV_1_B.npy,0,"(56, 7, 3)",0
5F5F_1_H.npy,0,"(20, 7, 3)",0
8HKU_1_A23S.npy,0,"(2995, 7, 3)",0
7LJ3_1_C.npy,0,"(75, 7, 3)",0
7JRT_1_A.npy,0,"(134, 7, 3)",0
4ERJ_1_A.npy,0,"(161, 7, 3)",0
7JIL_1_2.npy,0,"(1475, 7, 3)",0
8PJ6_1_A.npy,9,"(1690, 7, 3)",3
8OKD_1_C.npy,0,"(70, 7, 3)",0
7OGM_1_P.npy,3,"(49, 7, 3)",1
6OSI_1_QA.npy,0,"(1511, 7, 3)",0
4BWM_1_G.npy,0,"(14, 7, 3)",0
6SY4_1_C.npy,18,"(37, 7, 3)",2
7OID_1_z.npy,3,"(73, 7, 3)",1
8R3V_1_A1.npy,0,"(1532, 7, 3)",0
1K01_1_A.npy,0,"(2774, 7, 3)",0
7U0Y_1_R.npy,0,"(66, 7, 3)",0
6S13_1_a.npy,0,"(1539, 7, 3)",0
7MQ8_1_L1.npy,0,"(1301, 7, 3)",0
7Z4G_1_A.npy,0,"(91, 7, 3)",0
5W4K_1_2y.npy,0,"(67, 7, 3)",0
8OVE_1_BF.npy,0,"(69, 7, 3)",0
4FRG_1_B.npy,0,"(84, 7, 3)",0
8Z8N_1_E.npy,0,"(4, 7, 3)",0
5LZY_1_hh.npy,0,"(8, 7, 3)",0
7CPV_1_S2.npy,0,"(1637, 7, 3)",0
4Z31_1_F.npy,0,"(15, 7, 3)",0
8K28_1_P.npy,0,"(59, 7, 3)",0
6Y0T_1_B.npy,0,"(27, 7, 3)",0
2CKY_1_A.npy,0,"(77, 7, 3)",0
5BZ1_1_B.npy,0,"(10, 7, 3)",0
8KAB_1_A.npy,0,"(3111, 7, 3)",0
6BUW_1_QA.npy,0,"(1500, 7, 3)",0
8A3W_1_4.npy,0,"(157, 7, 3)",0
6H0R_1_B.npy,3,"(31, 7, 3)",1
6RH3_1_R.npy,0,"(9, 7, 3)",0
6BZ7_1_XW.npy,0,"(76, 7, 3)",0
8PV8_1_C4.npy,0,"(115, 7, 3)",0
7B5K_1_z.npy,0,"(76, 7, 3)",0
8QOA_1_A.npy,0,"(1510, 7, 3)",0
7XTI_1_P.npy,0,"(19, 7, 3)",0
8CA7_1_A.npy,0,"(498, 7, 3)",0
8DWJ_1_P.npy,0,"(4, 7, 3)",0
6SQN_1_Z.npy,15,"(16, 7, 3)",1
5IT9_1_i.npy,21,"(192, 7, 3)",7
3ZJU_1_B.npy,0,"(79, 7, 3)",0
8P03_1_2.npy,0,"(1742, 7, 3)",0
8HZJ_1_A.npy,0,"(35, 7, 3)",0
4X4Q_1_D.npy,0,"(30, 7, 3)",0
4YB1_1_R.npy,0,"(91, 7, 3)",0
4WQ1_1_3L.npy,0,"(68, 7, 3)",0
8FRU_1_3.npy,0,"(117, 7, 3)",0
8TJU_1_A.npy,0,"(409, 7, 3)",0
8UB8_1_I.npy,0,"(116, 7, 3)",0
3G96_1_P.npy,15,"(140, 7, 3)",5
6E81_1_A.npy,0,"(36, 7, 3)",0
5NDJ_1_13.npy,0,"(1508, 7, 3)",0
4FRN_1_A.npy,0,"(102, 7, 3)",0
7LMA_1_B.npy,0,"(156, 7, 3)",0
5K78_1_y.npy,15,"(5, 7, 3)",1
3JBV_1_W.npy,0,"(75, 7, 3)",0
5BTP_1_B.npy,0,"(62, 7, 3)",0
9ASQ_1_E.npy,0,"(100, 7, 3)",0
6UFM_1_B.npy,0,"(98, 7, 3)",0
9FQ0_1_1.npy,0,"(298, 7, 3)",0
7NKY_1_P.npy,0,"(16, 7, 3)",0
4V9D_1_DA.npy,0,"(2896, 7, 3)",0
8BUU_1_A.npy,3,"(2850, 7, 3)",1
7O80_1_AT.npy,0,"(84, 7, 3)",0
8BR8_1_Lu.npy,0,"(57, 7, 3)",0
6DU4_1_B.npy,0,"(29, 7, 3)",0
7O81_1_AT.npy,0,"(73, 7, 3)",0
4C8Z_1_C.npy,3,"(14, 7, 3)",1
8HL5_1_A23S.npy,0,"(2991, 7, 3)",0
3ADD_1_D.npy,0,"(88, 7, 3)",0
5T7V_1_B.npy,12,"(2768, 7, 3)",4
6DTD_1_C.npy,0,"(37, 7, 3)",0
9GUS_1_X.npy,0,"(18, 7, 3)",0
6YS3_1_b.npy,0,"(2888, 7, 3)",0
8APN_1_B4.npy,0,"(337, 7, 3)",0
3GTM_1_M.npy,15,"(12, 7, 3)",1
8P4B_1_P.npy,0,"(22, 7, 3)",0
8JH3_1_P.npy,0,"(13, 7, 3)",0
4WKR_1_C.npy,15,"(5, 7, 3)",1
4V83_1_DA.npy,0,"(2760, 7, 3)",0
8D49_1_B.npy,0,"(26, 7, 3)",0
8J9G_1_E.npy,0,"(12, 7, 3)",0
8R3Z_1_B.npy,0,"(6, 7, 3)",0
4W5N_1_B.npy,18,"(18, 7, 3)",1
5IB8_1_1L.npy,0,"(64, 7, 3)",0
8E3I_1_E.npy,15,"(7, 7, 3)",1
5LL6_1_2.npy,0,"(1325, 7, 3)",0
6N5N_1_A.npy,0,"(124, 7, 3)",0
7PYK_1_R.npy,0,"(10, 7, 3)",0
4WF9_1_X.npy,6,"(2712, 7, 3)",2
7U0H_1_6.npy,0,"(59, 7, 3)",0
8QSJ_1_A.npy,0,"(1418, 7, 3)",0
4QU7_1_V.npy,0,"(4, 7, 3)",0
8KAG_1_A.npy,0,"(98, 7, 3)",0
8HKX_1_A16S.npy,0,"(1491, 7, 3)",0
5OOL_1_A.npy,0,"(1441, 7, 3)",0
7XFZ_1_E.npy,0,"(42, 7, 3)",0
2Z75_1_B.npy,15,"(123, 7, 3)",2
6UFH_1_B.npy,0,"(76, 7, 3)",0
8PSU_1_V.npy,0,"(14, 7, 3)",0
7UCK_1_2.npy,0,"(71, 7, 3)",0
7AZS_1_16SB.npy,0,"(1495, 7, 3)",0
4XW7_1_A.npy,0,"(64, 7, 3)",0
8E74_1_R.npy,0,"(32, 7, 3)",0
9G8P_1_X.npy,12,"(44, 7, 3)",4
1MJI_1_D.npy,0,"(34, 7, 3)",0
8G5P_1_R.npy,0,"(17, 7, 3)",0
7OSA_1_18S.npy,18,"(1717, 7, 3)",1
8FEQ_1_AAA.npy,0,"(14, 7, 3)",0
8OEQ_1_1.npy,0,"(3217, 7, 3)",0
8VM8_1_R.npy,0,"(93, 7, 3)",0
7NQ4_1_C.npy,3,"(20, 7, 3)",1
7A5K_1_A3.npy,0,"(1503, 7, 3)",0
7QP6_1_7.npy,57,"(20, 7, 3)",19
8C99_1_A.npy,18,"(945, 7, 3)",1
8H2H_1_B.npy,0,"(12, 7, 3)",0
4B5R_1_A.npy,0,"(94, 7, 3)",0
5TF6_1_D.npy,0,"(52, 7, 3)",0
6VRD_1_B.npy,0,"(20, 7, 3)",0
6CC1_1_B.npy,18,"(100, 7, 3)",1
8PDS_1_E.npy,0,"(14, 7, 3)",0
9BCT_1_7.npy,0,"(29, 7, 3)",0
7OID_1_A.npy,0,"(1472, 7, 3)",0
7YG8_1_N.npy,0,"(387, 7, 3)",0
5JBG_1_X.npy,0,"(22, 7, 3)",0
6OVR_1_I.npy,0,"(7, 7, 3)",0
7UVW_1_A.npy,0,"(2707, 7, 3)",0
8VAJ_1_F.npy,0,"(11, 7, 3)",0
5GAM_1_W.npy,0,"(25, 7, 3)",0
6GSL_1_1K.npy,0,"(65, 7, 3)",0
1H4Q_1_T.npy,0,"(65, 7, 3)",0
5WT1_1_F.npy,0,"(68, 7, 3)",0
7P3K_1_A.npy,0,"(1509, 7, 3)",0
8P6P_1_7.npy,0,"(30, 7, 3)",0
4FSJ_1_R.npy,0,"(14, 7, 3)",0
6WOX_1_I.npy,0,"(3, 7, 3)",0
8AGW_1_x.npy,0,"(74, 7, 3)",0
3R2C_1_R.npy,15,"(9, 7, 3)",1
4NYG_1_A.npy,63,"(78, 7, 3)",11
8EYU_1_B.npy,12,"(45, 7, 3)",2
8WAX_1_Z.npy,0,"(12, 7, 3)",0
8OGJ_1_4.npy,0,"(158, 7, 3)",0
1E8S_1_C.npy,1530,"(86, 7, 3)",85
6GFW_1_R.npy,0,"(4, 7, 3)",0
8SFP_1_B.npy,0,"(39, 7, 3)",0
6FUW_1_D.npy,0,"(8, 7, 3)",0
5VM9_1_B.npy,15,"(13, 7, 3)",1
8P1N_1_B.npy,0,"(5, 7, 3)",0
4JI4_1_A.npy,0,"(1498, 7, 3)",0
6S0Z_1_B.npy,0,"(114, 7, 3)",0
7N2V_1_Pt.npy,0,"(71, 7, 3)",0
2IX1_1_B.npy,0,"(13, 7, 3)",0
6CAR_1_A.npy,0,"(1497, 7, 3)",0
7TO2_1_B.npy,0,"(30, 7, 3)",0
5ZSC_1_D.npy,15,"(4, 7, 3)",1
7AE3_1_R.npy,0,"(6, 7, 3)",0
8APN_1_C1.npy,0,"(73, 7, 3)",0
7QVP_1_S2.npy,0,"(1714, 7, 3)",0
